file,js_sentence_length,js_word_length
comisiones_cuenta.csv,0.058161470621505375,0.013385735916325203
consultar_movimientos_cuenta.csv,0.195418520007742,0.01925574465364268
consultar_swift_bic.csv,0.08951094354400517,0.007446441959365441
consultar_transferencias_cuenta.csv,0.3006159509184486,0.03380753536021481
contratar_cuenta.csv,0.30350505682086304,0.011796302593153084
intencion_nula.csv,0.13831277428341066,0.013117960599219245
justificante_transferencia.csv,0.041338233000690804,0.014540681305108046
saldo_de_cuenta.csv,0.13734020961505164,0.013327581270735274
titulares_cuenta.csv,0.06094032536918412,0.02318561770979507
