file,test_suites_ttr,utterances_ttr,type_token_ratio_diff
comisiones_cuenta.csv,0.3522727272727273,0.24632352941176472,0.10594919786096257
consultar_movimientos_cuenta.csv,0.1889855072463768,0.18703241895261846,0.0019530882937583427
consultar_swift_bic.csv,0.22755102040816327,0.16683022571148184,0.06072079469668143
consultar_transferencias_cuenta.csv,0.24285714285714285,0.266078184110971,0.02322104125382815
contratar_cuenta.csv,0.21851289833080426,0.23863636363636365,0.02012346530555939
intencion_nula.csv,0.512589928057554,0.5085227272727273,0.004067200784826697
justificante_transferencia.csv,0.19576719576719576,0.24635761589403973,0.05059042012684398
saldo_de_cuenta.csv,0.20395327942497754,0.1645658263305322,0.03938745309444533
titulares_cuenta.csv,0.15384615384615385,0.29388297872340424,0.1400368248772504
